"","ID_Hogar","P9","Edad","P10","P12","P14","P1","P50","P82","P87","P90","P91","P92","P95","P96","P98","P100","P101"
"520",439689544,68,"Mas de 65 años","Mujer","Secundaria completa","Trabajador independiente","Casa","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"521",439701805,41,"De 35 a 44 años","Mujer","Técnico/Tecnológico completa","Profesional independiente","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Permanecerá igual","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá"
"522",440093532,24,"De 18 a 24 años","Hombre","Secundaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"523",440142524,63,"De 55 a 64 años","Mujer","Secundaria incompleta",NA,"Casa","$400.001 - $800.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"524",440498802,44,"De 35 a 44 años","Hombre","Primaria incompleta","independientes no profesionales","Casa","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"525",440528211,26,"De 25 a 34 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará"
"526",440558869,24,"De 18 a 24 años","Hombre","Secundaria completa","independientes no profesionales","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Se mantendrá"
"527",440559000,55,"De 55 a 64 años","Hombre","Técnico/Tecnológico incompleta","independientes no profesionales","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Aumentará","Se mantendrá","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"528",440569220,37,"De 35 a 44 años","Hombre","Posgrado completo","Empleado público","Apartamento","$3.500.001 - $4.900.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá"
"529",440598408,78,"Mas de 65 años","Hombre","Ninguno",NA,"Apartamento","$1.160.000 - $1.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"530",440598525,23,"De 18 a 24 años","Hombre","Secundaria completa","Obrero","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Aumentará"
"531",442823903,46,"De 45 a 54 años","Hombre","Secundaria completa","Empleado de empresa particular","Cuarto(s) en otro tipo de vivienda","$400.001 - $800.000","Arrendatario(a)","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"532",443459009,30,"De 25 a 34 años","Hombre","Técnico/Tecnológico incompleta","Empleado de empresa particular","Casa","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"533",443459080,50,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"534",443459209,42,"De 35 a 44 años","Mujer","Media completa (10° y 11°)",NA,"Apartamento","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá"
"535",443470304,22,"De 18 a 24 años","Mujer","Técnico/Tecnológico completa",NA,"Casa","$0 - $400.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá"
"536",443470318,68,"Mas de 65 años","Mujer","Posgrado completo","Profesional independiente","Apartamento","$800.001 - $1.160.000","Propietario(a)","Disminuirá","Disminuirá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá"
